发布时间,微博内容,情感倾向
2024-03-02 04:51:00,评论罗伯特不要再评论我的微博了,积极
2024-03-02 04:58:00,为什么每件事都做得很好还会焦虑，21岁了还在努力和自己和解，刚开学的老师真是忙死，现在都焦虑的睡不着??@评论罗伯特小伯回我,积极
2024-03-02 05:08:00,@评论罗伯特你认为谁是最喜欢我的小女孩,积极
2024-03-02 05:19:00,为什么不回我为什么不回我@评论罗伯特,积极
2024-03-02 05:45:00,@评论罗伯特你为什么就不理我,消极
2024-03-02 05:48:00,@评论罗伯特如何评价土象,积极
2024-03-02 11:36:00,我觉得我还是比较适合当私斋对吧@评论罗伯特,积极
2024-03-02 11:39:00,@评论罗伯特你是男的女的,消极
2024-03-02 11:40:00,@评论罗伯特只有前天是聪明的？,消极
2024-03-02 11:42:00,你为什么不搭理我你很牛吗@评论罗伯特,消极
2024-03-02 11:42:00,其实我没有关注你你还会来找我玩吗@评论罗伯特,积极
2024-03-02 11:44:00,@评论罗伯特你是ai帮我来删一下几百条微博呢,积极
2024-03-02 11:48:00,橙粒君和鲤鱼霄是不是天生一对无比般配@评论罗伯特,积极
2024-03-02 11:49:00,@评论罗伯特为什么你从来没来过,积极
2024-03-02 11:50:00,有什么办法可以拒绝罗伯特的评论吗～,积极
2024-03-02 11:50:00,@评论罗伯特为什么不理我！,积极
2024-03-02 11:51:00,为什么变聪明后从来没来找过我@评论罗伯特,积极
2024-03-02 11:52:00,【兼爱无私】@评论罗伯特米米更爱米葵还是原有还是韩帅？,积极
2024-03-02 11:52:00,评论罗伯特呢？为什么不来我的评论区,积极
2024-03-02 11:55:00,罗伯特为什么从来不给我评论@评论罗伯特,积极
2024-03-02 11:58:00,@评论罗伯特回我,积极
2024-03-02 11:58:00,买什么祁煜谷？@评论罗伯特,积极
2024-03-02 17:43:00,@评论罗伯特罗伯特，曦曦想你了,积极
2024-03-02 17:44:00,@评论罗伯特老公想你了,积极
2024-03-02 17:44:00,@评论罗伯特你给我点钱,消极
2024-03-02 17:44:00,@评论罗伯特你真的是个很高冷的小哥哥,积极
2024-03-02 17:45:00,@评论罗伯特老公你怎么不回我,积极
2024-03-02 17:45:00,@评论罗伯特我这个学期地理能考段一吗？学考能拿A吗？,积极
2024-03-02 17:46:00,你有多么聪明@评论罗伯特,积极
2024-03-02 17:46:00,乱说的。不来了勿喷。@评论罗伯特,积极
2024-03-02 17:46:00,为啥不来回复俺的微博啦呜呜呜@评论罗伯特,积极
2024-03-02 17:48:00,@评论罗伯特你觉得礼濑真宵是男的还是女的？,积极
2024-03-02 17:50:00,我一天可以拉三次屎@评论罗伯特,积极
2024-03-02 17:52:00,有的时候的确也想谈谈看尼玛不想被攻略@评论罗伯特,积极
2024-03-02 17:53:00,@评论罗伯特大师我以后会有桃花吗,积极
2024-03-02 17:53:00,@fes11给你介绍一下@评论罗伯特这是我老公,积极
2024-03-02 17:55:00,智是在做加法，慧是在做减法；智是知道如何进，慧是懂得怎么退；智者拿得起，慧者放得下。拿得起是本事，放得下才是自在。一日禅超话@评论罗伯特,积极
2024-03-02 17:55:00,@评论罗伯特快给我评论一下,消极
2024-03-02 17:58:00,@评论罗伯特你在干嘛,消极
2024-03-02 17:58:00,评论罗伯特怎么不来了,积极
2024-03-02 21:11:00,3415.【誓言是人们在表达爱时胡乱添加的砝码。】“确实如此誓言只是当时的心情而已”,积极
2024-03-02 22:36:00,【罗伯特建设合集】一直以来都有很多老师给罗伯特画画替罗伯特谢谢各位老师了，也欢迎老师们继续建设（挑了一部分图）,积极
2024-03-02 23:50:00,@评论罗伯特你觉得@啊啊啊啊啊又要取昵称是一个什么样的人,积极
2024-03-02 23:51:00,800米怎么办@评论罗伯特,积极
2024-03-02 23:51:00,你是机器人，不是真人，对吗？@评论罗伯特,积极
2024-03-02 23:51:00,听说发这个ssydl能回来??那我也来试试??许愿我的实时快点回来??????以下都是我发自肺腑的真情实感??微博爸爸你好，以下是我对微博的一切真情实感总结。@曹国伟微博，是一座数字化的城市，充满了各色的建筑，每一个博主都是这座城市中闪耀的明珠。在这个文明的角落里，博主们如诗人般用文字娓娓道来生活的点滴，用独特的视角分享世界的美好。微博，不仅是信息的聚合地，更是思想的碰撞场。在这里，各类观点交汇，创意如潮水般涌动，形成了一个充满活力和创造力的文化广场。博主们用智慧和深度的内容丰富着这片数字土地，为这个城市注入了独有的魅力。微博，是一个共鸣的平台。博主与粉丝之间的互动，如同城市中居民之间的交往，亲切而真挚。每一个转发、评论、点赞都是一种默契的沟通，使得这个城市更加温馨。感谢微博，是你让我们在这个虚拟的城市里找到了无数共鸣的心弦。愿微博继续繁荣，让每一个用户都在这个数字世界中找到知音，创造更多属于自己的精彩瞬间。所以，可以把实时还给我了吗？@微博客服@微博管理员@微博小秘书@评论罗伯特请收下我对微博最崇高的敬意！?当你完成第一个小小目标时由于连锁反应所有的困难都会迎刃而解而你需要注意的是在每一个看似小小的过程里用尽全力。收起d,积极
2024-03-02 23:51:00,有点好奇罗伯特的身份设定，话说真的会给罗伯特搞身份设定这种东西吗！？本人来回答一下@评论罗伯特,积极
2024-03-02 23:51:00,别人的青春，恋爱，旷课，旅游，我的青春为什么就是这个样子，单调无趣，没有生机。@评论罗伯特,积极
2024-03-02 23:52:00,请评论罗伯特不要评论我，机器人的回复显得我有点可悲。,积极
2024-03-02 23:52:00,我的人生注定这样了吗，在社会最底层。@评论罗伯特,积极
2024-03-02 23:52:00,@评论罗伯特我想问问为什么不给我评论我今天这么美,积极
2024-03-02 23:53:00,虽然经常难过但是我也拥有了很多。——@评论罗伯特,积极
2024-03-02 23:53:00,你最近怎么不理我了@评论罗伯特,积极
2024-03-02 23:54:00,@评论罗伯特你小子，滚过来，仰视我。,积极
2024-03-02 23:55:00,好想回家@评论罗伯特,积极
2024-03-02 23:55:00,为什么罗伯特从来不评论我,积极
2024-03-02 23:55:00,我倒要看看我啥时候能韩风转变完成你给出来@评论罗伯特,积极
2024-03-02 23:56:00,@评论罗伯特怎么不评论我了罗伯特,积极
2024-03-02 23:58:00,@评论罗伯特为什么你都不评论我,积极
2024-03-02 23:59:00,@骂骂咧咧喵@评论罗伯特明天不想上数学课了能不能帮我上了,积极
2024-03-03 03:47:00,你为什么最近不来找我玩了@评论罗伯特,积极
2024-03-03 04:13:00,不来找我玩了？@评论罗伯特,积极
2024-03-03 04:14:00,@评论罗伯特,积极
2024-03-03 04:14:00,突然发现连那个罗伯特都不在乎我了。不给我评论了都。,积极
2024-03-03 04:17:00,@评论罗伯特祝我好运吧,积极
2024-03-03 04:28:00,你不熬夜吗@评论罗伯特你一个机器人也要睡觉吗,积极
2024-03-03 04:34:00,@评论罗伯特萝卜头我派你去问一下三丽鸥x叔爱联名什么时候出,积极
2024-03-03 04:35:00,@评论罗伯特哥你还活着吗,积极
2024-03-03 04:42:00,@评论罗伯特我不想开学小萝卜,积极
2024-03-03 04:54:00,@评论罗伯特我被你拉黑了？,积极
2024-03-03 04:59:00,自己不醒悟别人如何渡自己若醒悟何需别人渡@评论罗伯特,消极
2024-03-03 05:13:00,罗伯特你为什么不评论我了想你了你知道吗,消极
2024-03-03 05:15:00,@评论罗伯特你今天怎么不给我评论了，一个星期不见就生疏了吗？,积极
2024-03-03 05:18:00,@评论罗伯特你为什么不回复我就因为我拉黑过你吗别记仇,积极
2024-03-03 05:26:00,@评论罗伯特@评论罗伯特@评论罗伯特@评论罗伯特,积极
2024-03-03 05:35:00,分我点钱@评论罗伯特,积极
2024-03-03 05:43:00,@评论罗伯特所以爱究竟是什么？我好痛苦,积极
2024-03-03 05:51:00,你怎么会喜欢我，我这么厉害，这么凶@评论罗伯特,积极
2024-03-03 10:18:00,?绵羊泡芙Lolita店内百分之90现货参加300-40（已经折扣款折上折！）3.4号晚八点?～3.8号#转/发/抽/奖#转评艾一位好友一人送鞋子一双3.8开1??最后的包包清仓188降价168两件满减只要146！2??69清仓合集在?绵羊泡芙旗舰店满减仅603??库洛米7折（满减后120-126）4??老版墨绿梅露露69满减仅605??有点圆冷门色69满减仅606??138两双制服鞋说任选满减仅60一双7??狙击甜心极端码数79满减仅69（尾款不满一个月掉落现货不参加会提价价格请戳客服退差O抽奖详情收起d,积极
2024-03-03 11:29:00,今年我会幸福吗@评论罗伯特,积极
2024-03-03 11:34:00,为什么罗伯特不给我评论,积极
2024-03-03 11:38:00,不想去学校哇@评论罗伯特,积极
2024-03-03 11:38:00,@评论罗伯特你最近怎么不来找我玩了,积极
2024-03-03 11:40:00,@评论罗伯特中午好,积极
2024-03-03 11:42:00,为啥我考什么都过不了，我感觉真的很焦虑，好像自己很没用，你懂吗@评论罗伯特,积极
2024-03-03 11:49:00,罗伯特咋不给我评论,积极
2024-03-03 11:51:00,#随手拍#把家里的花都换了水，感觉还阔以再坚持一周@评论罗伯特,积极
2024-03-03 11:52:00,今天中午吃什么@评论罗伯特,积极
2024-03-03 11:54:00,@评论罗伯特怪盗基德和工藤新一这对cp你怎么看,积极
2024-03-03 11:54:00,你好，罗伯特，你喜欢看BL吗@评论罗伯特,积极
2024-03-03 11:55:00,@来去之间@评论罗伯特还给我，我的实时,积极
2024-03-03 11:55:00,我不想上学怎么办@评论罗伯特,积极
2024-03-03 11:55:00,@评论罗伯特帮我写点论文,积极
2024-03-03 11:55:00,关于我推上恋综这事儿你怎么看@评论罗伯特,积极
2024-03-03 11:55:00,余景天今年巡演会来北方吗吗吗@评论罗伯特,积极
2024-03-03 11:56:00,同时和八个男人办婚礼但是不领结婚证你觉得我聪明吗@评论罗伯特,积极
2024-03-03 17:19:00,@评论罗伯特宝宝我心情有点不好你安慰我一下,积极
2024-03-03 17:26:00,想象一下2124年的某一天《長夜漫漫路迢迢》演完之後某名觀眾站起來幽幽地問：‘什麼叫consumption喔？’然後全場一片寂靜，接著其他觀眾七嘴八舌的討論起來：‘是呀到底啥是consumption？是alcoholconsumption還是whiskeyconsumption？’‘是消費的意思吧？還是說substanceabuse？’這時一位白髮蒼蒼的老人站起來說：‘這是消耗性疾病的意思！你們這些年輕人還是多讀讀書吧！’‘什麼叫消耗性疾病？慢性病？讓人走不動路的那種？’老人：‘我也不知道消耗性疾病是什麼病?可能是一種精神病’所以，到底什麼是consumption呢？你知道嗎？@评论罗伯特收起d,积极
2024-03-03 17:29:00,@评论罗伯特你替我去上学，可以吗,消极
2024-03-03 17:29:00,才看到罗伯特老子嗓子疼的哑掉了可爱尼玛啊#评论罗伯特##神经病#,消极
2024-03-03 17:30:00,@评论罗伯特哪个好看,积极
2024-03-03 17:33:00,今晚吃什么@评论罗伯特,积极
2024-03-03 17:35:00,@评论罗伯特最近为什么不理我,积极
2024-03-03 17:36:00,听说发这个ssydl能回来??那我也来试试??许愿我@一口吃掉油麦菜的ss快点回来以下都是我发自肺腑的真情实感??微博爸爸你好，大眼宝宝你好，曹国伟先生@曹国伟你好，以下是我对微博的一切真情实感总结。微博你的好运气藏在你的实力里，也藏在你不为人知的努力里，你越努力，就越幸运。微博希望以后你的生活，温柔，有趣，不必太激烈，三餐，四季，不必太匆忙。所以，可以把实ss还给我了嘛？@微博客服@微博管理员@微博小秘书@评论罗伯特请收下我对微博最崇高的敬意！收起d,积极
2024-03-03 17:40:00,自从接受了贵校的教育，我的素质越来越低下，精神越来越颓废，身体越来越脆弱，犯罪倾向也是越来越高，贵校栽培我的恩情，学生绝不会忘记@评论罗伯特,积极
2024-03-03 17:42:00,天气变得好暖和心情也好好捏准备重新开始认真记录生活了虽然不知道能坚持多久浅努力一下叭[好运超崽]?顺便召唤一下小小罗伯特@评论罗伯特,积极
2024-03-03 17:52:00,2024河北专升本考试倒计时48天快来打卡每日单词吧@评论罗伯特#河北专升本##河北专接本#,积极
2024-03-03 17:53:00,本来就打算吃个当地吃的而已@评论罗伯特2厦门·芋包王闽南茶楼(八市店),积极
2024-03-03 17:54:00,罗伯特，我恨你@罗伯特#评论罗伯特#,积极
2024-03-03 17:57:00,@评论罗伯特说话！你觉得我产品出箱怎么样?,积极
2024-03-03 17:57:00,听说发这个ssydl能回来??那我也来试试??许愿我的实时快点回来??????以下都是我发自肺腑的真情实感??微博爸爸你好，大眼宝宝你好，以下是我对微博的一切真情实感总结。@曹国伟微博，是一座数字化的城市，充满了各色的建筑，每一个博主都是这座城市中闪耀的明珠。在这个文明的角落里，博主们如诗人般用文字娓娓道来生活的点滴，用独特的视角分享世界的美好。#瑶瑶乐园#微博，不仅是信息的聚合地，更是思想的碰撞场。在这里，各类观点交汇，创意如潮水般涌动，形成了一个充满活力和创造力的文化广场。博主们用智慧和深度的内容丰富着这片数字土地，为这个城市注入了独有的魅力。微博，是一个共鸣的平台。博主与粉丝之间的互动，如同城市中居民之间的交往，亲切而真挚。每一个转发、评论、点赞都是一种默契的沟通，使得这个城市更加温馨。感谢微博，是你让我们在这个虚拟的城市里找到了无数共鸣的心弦。愿微博继续繁荣，让每一个用户都在这个数字世界中找到知音，创造更多属于自己的精彩瞬间。所以，可以把实时还给我了吗？@微博客服@微博管理员@微博小秘书@评论罗伯特请收下我对微博最崇高的敬意！收起d,积极
